label,nrmse
1.5-0.5-4.5-2.5,0.002896861413772884
1.5-0.5-4.5-3.0,0.002903906178855231
1.5-0.5-4.5-3.5,0.0028993463003981626
1.5-0.5-4.5-4.0,0.0029046696866345616
1.5-0.5-4.5-4.5,0.002894568851735051
1.5-1.0-0.5-0.5,0.0028820397878540132
1.5-1.0-0.5-1.0,0.002891142418377897
1.5-1.0-0.5-1.5,0.0028897565083598146
1.5-1.0-0.5-2.0,0.002889355578419064
1.5-1.0-0.5-2.5,0.0028941039221878555
1.5-1.0-0.5-3.0,0.0028904191882639573
1.5-1.0-0.5-3.5,0.002883821686649785
1.5-1.0-0.5-4.0,0.002891325659976958
1.5-1.0-0.5-4.5,0.0028910266711899735
1.5-1.0-1.0-0.5,0.002889667562549954
1.5-1.0-1.0-1.0,0.0028951073818043564
1.5-1.0-1.0-1.5,0.002883047058770929
1.5-1.0-1.0-2.0,0.0028862372416073646
1.5-1.0-1.0-2.5,0.002895799930347431
1.5-1.0-1.0-3.0,0.002887518474359844
1.5-1.0-1.0-3.5,0.002885835099091001
1.5-1.0-1.0-4.0,0.002894072760080414
1.5-1.0-1.0-4.5,0.0028962640332287157
1.5-1.0-1.5-0.5,0.0029031400937304884
1.5-1.0-1.5-1.0,0.0028870017073084776
1.5-1.0-1.5-1.5,0.002903433461323783
1.5-1.0-1.5-2.0,0.0029039055519958054
1.5-1.0-1.5-2.5,0.0028880747906708574
1.5-1.0-1.5-3.0,0.002880036049950296
1.5-1.0-1.5-3.5,0.002890871452304913
1.5-1.0-1.5-4.0,0.002894949350000486
1.5-1.0-1.5-4.5,0.0028988435138246667
1.5-1.0-2.0-0.5,0.0028780619115843695
1.5-1.0-2.0-1.0,0.0028929283920684445
1.5-1.0-2.0-1.5,0.0028893438128358723
1.5-1.0-2.0-2.0,0.0028901208400334503
1.5-1.0-2.0-2.5,0.0028893227227029805
1.5-1.0-2.0-3.0,0.0029015232497368124
1.5-1.0-2.0-3.5,0.002899091069156076
1.5-1.0-2.0-4.0,0.0028901120595028968
1.5-1.0-2.0-4.5,0.002890253148692776
1.5-1.0-2.5-0.5,0.002890281542957192
1.5-1.0-2.5-1.0,0.002881803717615684
1.5-1.0-2.5-1.5,0.0029030868090054694
1.5-1.0-2.5-2.0,0.0029031601033087263
1.5-1.0-2.5-2.5,0.0028965974160992326
1.5-1.0-2.5-3.0,0.0028814208044683006
1.5-1.0-2.5-3.5,0.002891466973741079
1.5-1.0-2.5-4.0,0.0028920124727009815
1.5-1.0-2.5-4.5,0.0028901424049915954
1.5-1.0-3.0-0.5,0.002896662757150792
1.5-1.0-3.0-1.0,0.002902889288868483
1.5-1.0-3.0-1.5,0.002906580360160947
1.5-1.0-3.0-2.0,0.002893128717755434
1.5-1.0-3.0-2.5,0.002878040241810805
1.5-1.0-3.0-3.0,0.0029065932183370592
1.5-1.0-3.0-3.5,0.0029073574268743815
1.5-1.0-3.0-4.0,0.002892849687322325
1.5-1.0-3.0-4.5,0.0028965622285215225
1.5-1.0-3.5-0.5,0.0028822066018896336
1.5-1.0-3.5-1.0,0.0029098080738349107
1.5-1.0-3.5-1.5,0.002886998255318674
1.5-1.0-3.5-2.0,0.0028865203009351666
1.5-1.0-3.5-2.5,0.0028874634178670923
1.5-1.0-3.5-3.0,0.002895139450857205
1.5-1.0-3.5-3.5,0.0028921773684417815
1.5-1.0-3.5-4.0,0.0029091166153218605
1.5-1.0-3.5-4.5,0.0028909264089454654
1.5-1.0-4.0-0.5,0.002905922953421885
1.5-1.0-4.0-1.0,0.0028795014335471444
1.5-1.0-4.0-1.5,0.0028923447408349887
1.5-1.0-4.0-2.0,0.0028913515422105494
1.5-1.0-4.0-2.5,0.0028914568367499277
1.5-1.0-4.0-3.0,0.002887911030951693
1.5-1.0-4.0-3.5,0.002900580319696383
1.5-1.0-4.0-4.0,0.002889476050250846
1.5-1.0-4.0-4.5,0.0028952488041992805
1.5-1.0-4.5-0.5,0.0029082847892231006
1.5-1.0-4.5-1.0,0.002894845495924558
1.5-1.0-4.5-1.5,0.0028969983679647954
1.5-1.0-4.5-2.0,0.002885485697009073
1.5-1.0-4.5-2.5,0.0028918034967171176
1.5-1.0-4.5-3.0,0.0029008089467170758
1.5-1.0-4.5-3.5,0.002880999567355714
1.5-1.0-4.5-4.0,0.002896240861268939
1.5-1.0-4.5-4.5,0.002910610898336339
1.5-1.5-0.5-0.5,0.0028904375218274073
1.5-1.5-0.5-1.0,0.002899289582749801
1.5-1.5-0.5-1.5,0.002892061851697149
1.5-1.5-0.5-2.0,0.0028858536258213425
1.5-1.5-0.5-2.5,0.0028993561249897946
1.5-1.5-0.5-3.0,0.0029006692657048256
1.5-1.5-0.5-3.5,0.0028973464620601977
1.5-1.5-0.5-4.0,0.002895155645536601
1.5-1.5-0.5-4.5,0.0028909458516175614
1.5-1.5-1.0-0.5,0.002888379994127788
1.5-1.5-1.0-1.0,0.0029033592136937032
1.5-1.5-1.0-1.5,0.0029013137664057145
1.5-1.5-1.0-2.0,0.002889678551860301
1.5-1.5-1.0-2.5,0.002878338570353993
1.5-1.5-1.0-3.0,0.002909151777950928
1.5-1.5-1.0-3.5,0.0028921659093795213
1.5-1.5-1.0-4.0,0.002901284182088083
1.5-1.5-1.0-4.5,0.002887128494418173
1.5-1.5-1.5-0.5,0.002874562062076899
1.5-1.5-1.5-1.0,0.002899791967905237
1.5-1.5-1.5-1.5,0.0029028860591501816
1.5-1.5-1.5-2.0,0.002916807701723947
1.5-1.5-1.5-2.5,0.002892778740941865
1.5-1.5-1.5-3.0,0.0028872099359484927
1.5-1.5-1.5-3.5,0.002883048752574002
1.5-1.5-1.5-4.0,0.0028945091177901144
1.5-1.5-1.5-4.5,0.0028880218741734374
1.5-1.5-2.0-0.5,0.0028867788931407424
1.5-1.5-2.0-1.0,0.0028869974891034163
1.5-1.5-2.0-1.5,0.0028840669410967737
1.5-1.5-2.0-2.0,0.0028845738700037094
1.5-1.5-2.0-2.5,0.002901213506607116
1.5-1.5-2.0-3.0,0.0029002705257018973
1.5-1.5-2.0-3.5,0.0029005115216995687
1.5-1.5-2.0-4.0,0.0028878963669254575
1.5-1.5-2.0-4.5,0.002901300719465991
1.5-1.5-2.5-0.5,0.0028855301707177094
1.5-1.5-2.5-1.0,0.002869290822571696
1.5-1.5-2.5-1.5,0.0028963971044400887
1.5-1.5-2.5-2.0,0.0028925528071080397
1.5-1.5-2.5-2.5,0.0029014445919920734
1.5-1.5-2.5-3.0,0.002894527216791195
1.5-1.5-2.5-3.5,0.0028968477136543523
1.5-1.5-2.5-4.0,0.002905823540807927
1.5-1.5-2.5-4.5,0.002906961182783061
1.5-1.5-3.0-0.5,0.00288273990259564
1.5-1.5-3.0-1.0,0.0029124339596659095
1.5-1.5-3.0-1.5,0.0029017783653021148
1.5-1.5-3.0-2.0,0.0028845800600263783
1.5-1.5-3.0-2.5,0.002900581470971927
1.5-1.5-3.0-3.0,0.002899181471162919
1.5-1.5-3.0-3.5,0.00290317687700046
1.5-1.5-3.0-4.0,0.002903046447104462
1.5-1.5-3.0-4.5,0.002902741521129546
1.5-1.5-3.5-0.5,0.002888477021056868
1.5-1.5-3.5-1.0,0.002897846383172008
1.5-1.5-3.5-1.5,0.0028922306877007522
1.5-1.5-3.5-2.0,0.0028873006322332946
1.5-1.5-3.5-2.5,0.0028924125973442518
1.5-1.5-3.5-3.0,0.0028898986585342424
1.5-1.5-3.5-3.5,0.0028919223182443314
1.5-1.5-3.5-4.0,0.002899005553175181
1.5-1.5-3.5-4.5,0.0028869479164510734
1.5-1.5-4.0-0.5,0.0028839937739075093
1.5-1.5-4.0-1.0,0.0028967546557538684
1.5-1.5-4.0-1.5,0.002892095108675504
1.5-1.5-4.0-2.0,0.002904666387475458
1.5-1.5-4.0-2.5,0.0028977727643370883
1.5-1.5-4.0-3.0,0.0028938238733336014
1.5-1.5-4.0-3.5,0.0028893482445973137
1.5-1.5-4.0-4.0,0.002909693915024156
1.5-1.5-4.0-4.5,0.002884718846331733
1.5-1.5-4.5-0.5,0.0028981046984385894
1.5-1.5-4.5-1.0,0.002907455363142737
1.5-1.5-4.5-1.5,0.0028813890892445543
1.5-1.5-4.5-2.0,0.0028785403944976786
1.5-1.5-4.5-2.5,0.0028950519998604913
1.5-1.5-4.5-3.0,0.0028906721147393933
1.5-1.5-4.5-3.5,0.002878178384047006
1.5-1.5-4.5-4.0,0.0029086638275651368
1.5-1.5-4.5-4.5,0.002905663394802452
1.5-2.0-0.5-0.5,0.0028884750203828184
1.5-2.0-0.5-1.0,0.002901523432078796
1.5-2.0-0.5-1.5,0.0028886511503368947
1.5-2.0-0.5-2.0,0.002906043074923668
1.5-2.0-0.5-2.5,0.0028954741091320006
1.5-2.0-0.5-3.0,0.0029079223390284722
1.5-2.0-0.5-3.5,0.002891345252956163
1.5-2.0-0.5-4.0,0.0029085998722123245
1.5-2.0-0.5-4.5,0.0028952798776873687
1.5-2.0-1.0-0.5,0.002874778116516325
1.5-2.0-1.0-1.0,0.0028988960606599794
1.5-2.0-1.0-1.5,0.0028873946859018563
1.5-2.0-1.0-2.0,0.0028870825815760547
1.5-2.0-1.0-2.5,0.002897844430961705
1.5-2.0-1.0-3.0,0.002880930760817427
1.5-2.0-1.0-3.5,0.0028845741675618975
1.5-2.0-1.0-4.0,0.00288128331871824
1.5-2.0-1.0-4.5,0.0028911921117907506
1.5-2.0-1.5-0.5,0.0028904140309631374
1.5-2.0-1.5-1.0,0.0028881543495501956
1.5-2.0-1.5-1.5,0.002883953652785518
1.5-2.0-1.5-2.0,0.0028908752302090474
1.5-2.0-1.5-2.5,0.002893122643387998
1.5-2.0-1.5-3.0,0.002877812616490785
1.5-2.0-1.5-3.5,0.0028838588259018734
1.5-2.0-1.5-4.0,0.0028887980588856374
1.5-2.0-1.5-4.5,0.002880244753664182
1.5-2.0-2.0-0.5,0.002895140454219854
1.5-2.0-2.0-1.0,0.0028865578854912703
1.5-2.0-2.0-1.5,0.0028836475003819815
1.5-2.0-2.0-2.0,0.002902393100803706
1.5-2.0-2.0-2.5,0.002887976654345388
1.5-2.0-2.0-3.0,0.0028808092877857473
1.5-2.0-2.0-3.5,0.0028894777405595934
1.5-2.0-2.0-4.0,0.0028966281462859712
1.5-2.0-2.0-4.5,0.0029007855269820005
1.5-2.0-2.5-0.5,0.0028950687626873917
1.5-2.0-2.5-1.0,0.0028953196788556617
1.5-2.0-2.5-1.5,0.002895966621686139
1.5-2.0-2.5-2.0,0.0029053927406464367
1.5-2.0-2.5-2.5,0.002885985109321715
1.5-2.0-2.5-3.0,0.0028944811550500513
1.5-2.0-2.5-3.5,0.0028836504133867356
1.5-2.0-2.5-4.0,0.0028964391744957818
1.5-2.0-2.5-4.5,0.002899353336954823
1.5-2.0-3.0-0.5,0.002897085449712136
1.5-2.0-3.0-1.0,0.002908261569695212
1.5-2.0-3.0-1.5,0.002892004947779843
1.5-2.0-3.0-2.0,0.0028938435363272987
1.5-2.0-3.0-2.5,0.002891810771972103
1.5-2.0-3.0-3.0,0.002900011421672186
1.5-2.0-3.0-3.5,0.0028904871853775702
1.5-2.0-3.0-4.0,0.0028914012281364447
1.5-2.0-3.0-4.5,0.0028819847461602653
1.5-2.0-3.5-0.5,0.0028881667403062752
1.5-2.0-3.5-1.0,0.002890813983558478
1.5-2.0-3.5-1.5,0.002881489003681003
1.5-2.0-3.5-2.0,0.0028956007430121816
1.5-2.0-3.5-2.5,0.002894685669903868
1.5-2.0-3.5-3.0,0.0028870992943590516
1.5-2.0-3.5-3.5,0.0028928513405369434
1.5-2.0-3.5-4.0,0.0028957284080729753
1.5-2.0-3.5-4.5,0.002894394384050467
1.5-2.0-4.0-0.5,0.002891737559337872
1.5-2.0-4.0-1.0,0.002889499749636177
1.5-2.0-4.0-1.5,0.002893133747065878
1.5-2.0-4.0-2.0,0.0028922521872357955
1.5-2.0-4.0-2.5,0.002894221121547952
1.5-2.0-4.0-3.0,0.002883791733619586
1.5-2.0-4.0-3.5,0.0028942481879799475
1.5-2.0-4.0-4.0,0.0029073141724097412
1.5-2.0-4.0-4.5,0.0028942455985958983
1.5-2.0-4.5-0.5,0.002906373034539751
1.5-2.0-4.5-1.0,0.0028929716449381496
1.5-2.0-4.5-1.5,0.0028913093607348464
1.5-2.0-4.5-2.0,0.0028971978645411923
1.5-2.0-4.5-2.5,0.002895327862873129
1.5-2.0-4.5-3.0,0.0029034043187482882
1.5-2.0-4.5-3.5,0.0028959787088998737
1.5-2.0-4.5-4.0,0.0028951370205905864
1.5-2.0-4.5-4.5,0.002885053117069439
1.5-2.5-0.5-0.5,0.0028970689088233074
1.5-2.5-0.5-1.0,0.002887796639411287
1.5-2.5-0.5-1.5,0.002892451350284917
1.5-2.5-0.5-2.0,0.0028870822933530346
1.5-2.5-0.5-2.5,0.0029024058911297774
1.5-2.5-0.5-3.0,0.002892179746104137
1.5-2.5-0.5-3.5,0.0028899752118940565
1.5-2.5-0.5-4.0,0.002894412422777761
1.5-2.5-0.5-4.5,0.002877564538267648
1.5-2.5-1.0-0.5,0.002905283339306967
1.5-2.5-1.0-1.0,0.002891908095921336
1.5-2.5-1.0-1.5,0.0028980101920714372
1.5-2.5-1.0-2.0,0.0028856247119613274
1.5-2.5-1.0-2.5,0.002890947687475861
1.5-2.5-1.0-3.0,0.002891885052545096
1.5-2.5-1.0-3.5,0.002899668713855908
1.5-2.5-1.0-4.0,0.0028814934600079607
1.5-2.5-1.0-4.5,0.0028826370053481004
1.5-2.5-1.5-0.5,0.0028842450913402293
1.5-2.5-1.5-1.0,0.0028915310540414216
1.5-2.5-1.5-1.5,0.002888521915433304
1.5-2.5-1.5-2.0,0.0029008044891104742
1.5-2.5-1.5-2.5,0.0029028419877218763
1.5-2.5-1.5-3.0,0.0028872788433279514
1.5-2.5-1.5-3.5,0.0028856549750979565
1.5-2.5-1.5-4.0,0.0028962840219171376
1.5-2.5-1.5-4.5,0.0028966227894880806
1.5-2.5-2.0-0.5,0.0029046304701825856
1.5-2.5-2.0-1.0,0.0028861122160775358
1.5-2.5-2.0-1.5,0.002894201254231585
1.5-2.5-2.0-2.0,0.002894624130447615
1.5-2.5-2.0-2.5,0.002898537339184206
1.5-2.5-2.0-3.0,0.0028828747218337014
1.5-2.5-2.0-3.5,0.0028829533527051352
1.5-2.5-2.0-4.0,0.0028846502698045896
1.5-2.5-2.0-4.5,0.0028883819667183115
1.5-2.5-2.5-0.5,0.0028907225656488174
1.5-2.5-2.5-1.0,0.0028853721643109153
1.5-2.5-2.5-1.5,0.002902753321685287
1.5-2.5-2.5-2.0,0.002897845293487255
1.5-2.5-2.5-2.5,0.0028931599130474803
1.5-2.5-2.5-3.0,0.0028986237106311346
1.5-2.5-2.5-3.5,0.0029025331523819904
1.5-2.5-2.5-4.0,0.0028928773863020197
1.5-2.5-2.5-4.5,0.002889903271452383
1.5-2.5-3.0-0.5,0.00289136086111434
1.5-2.5-3.0-1.0,0.002892087224790094
1.5-2.5-3.0-1.5,0.002886748311761122
1.5-2.5-3.0-2.0,0.002898645594841558
1.5-2.5-3.0-2.5,0.0028878876778589313
1.5-2.5-3.0-3.0,0.002883026976492321
1.5-2.5-3.0-3.5,0.00289379397749142
1.5-2.5-3.0-4.0,0.0028850139702831998
1.5-2.5-3.0-4.5,0.0028871779207811496
1.5-2.5-3.5-0.5,0.002918152303411011
1.5-2.5-3.5-1.0,0.0028876362011383714
1.5-2.5-3.5-1.5,0.0028943397366218418
1.5-2.5-3.5-2.0,0.0028798133282245757
1.5-2.5-3.5-2.5,0.002891457518488952
1.5-2.5-3.5-3.0,0.002905359454520131
1.5-2.5-3.5-3.5,0.0028887205747642726
1.5-2.5-3.5-4.0,0.00289123210209954
1.5-2.5-3.5-4.5,0.0028960395245394353
1.5-2.5-4.0-0.5,0.002891559375363532
1.5-2.5-4.0-1.0,0.0028944183275186933
1.5-2.5-4.0-1.5,0.0029028984683284235
1.5-2.5-4.0-2.0,0.002873274086398293
1.5-2.5-4.0-2.5,0.0028918535171025338
1.5-2.5-4.0-3.0,0.0028904382351964053
1.5-2.5-4.0-3.5,0.002893317232763321
1.5-2.5-4.0-4.0,0.002902867953194596
1.5-2.5-4.0-4.5,0.0028933653474976333
1.5-2.5-4.5-0.5,0.0028794307390387903
1.5-2.5-4.5-1.0,0.0028816138074901623
1.5-2.5-4.5-1.5,0.0028978553641444203
1.5-2.5-4.5-2.0,0.0028879577092174803
1.5-2.5-4.5-2.5,0.002883682657455233
1.5-2.5-4.5-3.0,0.002892477712572345
1.5-2.5-4.5-3.5,0.0028857688181691175
1.5-2.5-4.5-4.0,0.002895629851194303
1.5-2.5-4.5-4.5,0.0028889535959609656
1.5-3.0-0.5-0.5,0.0028968863912143174
1.5-3.0-0.5-1.0,0.0029012088914789134
1.5-3.0-0.5-1.5,0.0029013141469471293
1.5-3.0-0.5-2.0,0.002899243058217975
1.5-3.0-0.5-2.5,0.0029089054137346
1.5-3.0-0.5-3.0,0.0028952029636372806
1.5-3.0-0.5-3.5,0.002889615890593442
1.5-3.0-0.5-4.0,0.002895933696715068
1.5-3.0-0.5-4.5,0.0028865080424028966
1.5-3.0-1.0-0.5,0.002898692330874065
1.5-3.0-1.0-1.0,0.0028911464970526896
1.5-3.0-1.0-1.5,0.002892720429871106
1.5-3.0-1.0-2.0,0.002890202505169874
1.5-3.0-1.0-2.5,0.0028996136427144052
1.5-3.0-1.0-3.0,0.0029039422935807765
1.5-3.0-1.0-3.5,0.0028914660780563653
1.5-3.0-1.0-4.0,0.0029036752737757734
1.5-3.0-1.0-4.5,0.0029033116913049738
1.5-3.0-1.5-0.5,0.002891548334497048
1.5-3.0-1.5-1.0,0.0029043109632741933
1.5-3.0-1.5-1.5,0.002879409570710693
1.5-3.0-1.5-2.0,0.002902440043097817
1.5-3.0-1.5-2.5,0.002894322715381323
1.5-3.0-1.5-3.0,0.0029022215377888724
1.5-3.0-1.5-3.5,0.0028912333084934517
1.5-3.0-1.5-4.0,0.002887081276625718
1.5-3.0-1.5-4.5,0.002898196029233636
1.5-3.0-2.0-0.5,0.0028788159930479033
1.5-3.0-2.0-1.0,0.00289804449973533
1.5-3.0-2.0-1.5,0.002896194783948327
1.5-3.0-2.0-2.0,0.0028846257305558815
1.5-3.0-2.0-2.5,0.002911091627802583
1.5-3.0-2.0-3.0,0.002896565481009876
1.5-3.0-2.0-3.5,0.0028905133173369817
1.5-3.0-2.0-4.0,0.0029021002276499066
1.5-3.0-2.0-4.5,0.002891842739983689
1.5-3.0-2.5-0.5,0.0028796678869843395
1.5-3.0-2.5-1.0,0.002893598294549419
1.5-3.0-2.5-1.5,0.0028866350890455017
1.5-3.0-2.5-2.0,0.00288764142601918
1.5-3.0-2.5-2.5,0.002894180401377838
1.5-3.0-2.5-3.0,0.002891526486125232
1.5-3.0-2.5-3.5,0.0028874989844615974
1.5-3.0-2.5-4.0,0.0029081800329696034
1.5-3.0-2.5-4.5,0.002897553317720718
1.5-3.0-3.0-0.5,0.0028915543139531683
1.5-3.0-3.0-1.0,0.002886428035118523
1.5-3.0-3.0-1.5,0.002894753766882098
1.5-3.0-3.0-2.0,0.002875784608559457
1.5-3.0-3.0-2.5,0.002892313529898595
1.5-3.0-3.0-3.0,0.0028992239918370164
1.5-3.0-3.0-3.5,0.0029063635884024265
1.5-3.0-3.0-4.0,0.0028939237239528426
1.5-3.0-3.0-4.5,0.002899378771108561
1.5-3.0-3.5-0.5,0.0028866279939714374
1.5-3.0-3.5-1.0,0.002896848209869431
1.5-3.0-3.5-1.5,0.0028921736060935578
1.5-3.0-3.5-2.0,0.002873777899815197
1.5-3.0-3.5-2.5,0.0028992789796484495
1.5-3.0-3.5-3.0,0.0029022376106070526
1.5-3.0-3.5-3.5,0.0028999756600791445
1.5-3.0-3.5-4.0,0.002901582906704054
1.5-3.0-3.5-4.5,0.002900226659114545
1.5-3.0-4.0-0.5,0.002878417082841577
1.5-3.0-4.0-1.0,0.002876741837686589
1.5-3.0-4.0-1.5,0.0028767639950366105
1.5-3.0-4.0-2.0,0.002898469254239073
1.5-3.0-4.0-2.5,0.002892036315982074
1.5-3.0-4.0-3.0,0.002891169843618291
1.5-3.0-4.0-3.5,0.002892389284258086
1.5-3.0-4.0-4.0,0.0028922861812813753
1.5-3.0-4.0-4.5,0.0028950919749398747
1.5-3.0-4.5-0.5,0.0028773977626640763
1.5-3.0-4.5-1.0,0.002884514530309734
1.5-3.0-4.5-1.5,0.0028792840346192976
1.5-3.0-4.5-2.0,0.0028886081690555065
1.5-3.0-4.5-2.5,0.0029096429887731975
1.5-3.0-4.5-3.0,0.002890658209968248
1.5-3.0-4.5-3.5,0.002906626814090631
1.5-3.0-4.5-4.0,0.002901516871232382
1.5-3.0-4.5-4.5,0.0028988026764916316
1.5-3.5-0.5-0.5,0.0028793985291223592
1.5-3.5-0.5-1.0,0.0028828689685589217
1.5-3.5-0.5-1.5,0.002889694785717561
1.5-3.5-0.5-2.0,0.0028992090414234994
1.5-3.5-0.5-2.5,0.0028969566505886724
1.5-3.5-0.5-3.0,0.002900875986482275
1.5-3.5-0.5-3.5,0.0028981747307847594
1.5-3.5-0.5-4.0,0.002900697301771897
1.5-3.5-0.5-4.5,0.0028951114188687697
1.5-3.5-1.0-0.5,0.002880721751946056
1.5-3.5-1.0-1.0,0.0028852629840794247
1.5-3.5-1.0-1.5,0.0028980488619531177
1.5-3.5-1.0-2.0,0.0028896211339860044
1.5-3.5-1.0-2.5,0.0028854502486153643
1.5-3.5-1.0-3.0,0.00289581097039176
1.5-3.5-1.0-3.5,0.002892018536542813
1.5-3.5-1.0-4.0,0.002891283130577347
1.5-3.5-1.0-4.5,0.0028864562254025685
1.5-3.5-1.5-0.5,0.0028989694696245445
1.5-3.5-1.5-1.0,0.0028853269603385224
1.5-3.5-1.5-1.5,0.0028914604319741194
1.5-3.5-1.5-2.0,0.0028946542091513434
1.5-3.5-1.5-2.5,0.002909256910051364
1.5-3.5-1.5-3.0,0.0029034794011167085
1.5-3.5-1.5-3.5,0.0028880860154879098
1.5-3.5-1.5-4.0,0.002921477788913116
1.5-3.5-1.5-4.5,0.0028972599982739038
1.5-3.5-2.0-0.5,0.0028909129578354154
1.5-3.5-2.0-1.0,0.0028822088166795224
1.5-3.5-2.0-1.5,0.0028875906683685773
1.5-3.5-2.0-2.0,0.0028825222839784174
1.5-3.5-2.0-2.5,0.0029043750922269143
1.5-3.5-2.0-3.0,0.002895284591895912
1.5-3.5-2.0-3.5,0.0028965943223050773
1.5-3.5-2.0-4.0,0.0028846939636873073
1.5-3.5-2.0-4.5,0.0028932213832929773
1.5-3.5-2.5-0.5,0.002884359192886917
1.5-3.5-2.5-1.0,0.0028978370959345883
1.5-3.5-2.5-1.5,0.0029010093544284835
1.5-3.5-2.5-2.0,0.0029101064209013446
1.5-3.5-2.5-2.5,0.0029053488490327433
1.5-3.5-2.5-3.0,0.002890984063250659
1.5-3.5-2.5-3.5,0.0028833991812415734
1.5-3.5-2.5-4.0,0.002897544013925716
1.5-3.5-2.5-4.5,0.0028925199619865847
1.5-3.5-3.0-0.5,0.0029101344985427414
1.5-3.5-3.0-1.0,0.0028774232564520628
1.5-3.5-3.0-1.5,0.0028884841880678237
1.5-3.5-3.0-2.0,0.0028926719874678665
1.5-3.5-3.0-2.5,0.002881059337408743
1.5-3.5-3.0-3.0,0.002885436806887835
1.5-3.5-3.0-3.5,0.0029075912428747704
1.5-3.5-3.0-4.0,0.002903098310136035
1.5-3.5-3.0-4.5,0.0028971817627102886
1.5-3.5-3.5-0.5,0.00288165362653539
1.5-3.5-3.5-1.0,0.002890364921338314
1.5-3.5-3.5-1.5,0.0029028451034753414
1.5-3.5-3.5-2.0,0.0028919794787307614
1.5-3.5-3.5-2.5,0.0028820015895397624
1.5-3.5-3.5-3.0,0.002887330803571522
1.5-3.5-3.5-3.5,0.0028766412826888845
1.5-3.5-3.5-4.0,0.00290385742540932
1.5-3.5-3.5-4.5,0.0028964012092156754
1.5-3.5-4.0-0.5,0.00288235053709734
1.5-3.5-4.0-1.0,0.002894689355103889
1.5-3.5-4.0-1.5,0.0028868746914972277
1.5-3.5-4.0-2.0,0.0029048614096153255
1.5-3.5-4.0-2.5,0.0028918717411938696
1.5-3.5-4.0-3.0,0.0028852056838435808
1.5-3.5-4.0-3.5,0.0028922012969116256
1.5-3.5-4.0-4.0,0.0028943393653076866
1.5-3.5-4.0-4.5,0.002887212544298463
1.5-3.5-4.5-0.5,0.0028867060820879347
1.5-3.5-4.5-1.0,0.0028864451961581276
1.5-3.5-4.5-1.5,0.002881643642330309
1.5-3.5-4.5-2.0,0.0028816851570238724
1.5-3.5-4.5-2.5,0.002885139825141287
1.5-3.5-4.5-3.0,0.0028883062361544196
1.5-3.5-4.5-3.5,0.002878312600455322
1.5-3.5-4.5-4.0,0.0028931454136253572
1.5-3.5-4.5-4.5,0.0028954144905106306
1.5-4.0-0.5-0.5,0.0028772073124946626
1.5-4.0-0.5-1.0,0.00288719403237786
1.5-4.0-0.5-1.5,0.0028890575076961915
1.5-4.0-0.5-2.0,0.0028954687975578236
1.5-4.0-0.5-2.5,0.002892544540890688
1.5-4.0-0.5-3.0,0.0028948860400032873
1.5-4.0-0.5-3.5,0.0029001436083254135
1.5-4.0-0.5-4.0,0.002887440498742964
1.5-4.0-0.5-4.5,0.0028944744376294433
1.5-4.0-1.0-0.5,0.0028954547439194885
1.5-4.0-1.0-1.0,0.0028721502277005008
1.5-4.0-1.0-1.5,0.0028962856651262615
1.5-4.0-1.0-2.0,0.0028841570996326216
1.5-4.0-1.0-2.5,0.0029025616219774827
1.5-4.0-1.0-3.0,0.002901432234884214
1.5-4.0-1.0-3.5,0.0028954298206625238
1.5-4.0-1.0-4.0,0.0029099933462428075
1.5-4.0-1.0-4.5,0.0028776031738318125
1.5-4.0-1.5-0.5,0.0028811318146236367
1.5-4.0-1.5-1.0,0.0029000847440198425
1.5-4.0-1.5-1.5,0.002892081272084925
1.5-4.0-1.5-2.0,0.002902006231532247
1.5-4.0-1.5-2.5,0.0028879749712154893
1.5-4.0-1.5-3.0,0.002932113756903955
1.5-4.0-1.5-3.5,0.002885826057641879
1.5-4.0-1.5-4.0,0.002881842676099579
1.5-4.0-1.5-4.5,0.0028837319497581134
1.5-4.0-2.0-0.5,0.002888723253917269
1.5-4.0-2.0-1.0,0.0028881241902055533
1.5-4.0-2.0-1.5,0.0028770799886110136
1.5-4.0-2.0-2.0,0.002902486868931798
1.5-4.0-2.0-2.5,0.002889818099172603
1.5-4.0-2.0-3.0,0.002902440071750979
1.5-4.0-2.0-3.5,0.0028966662147878156
1.5-4.0-2.0-4.0,0.0029003648106398607
1.5-4.0-2.0-4.5,0.00289311858528399
1.5-4.0-2.5-0.5,0.00289416978908487
1.5-4.0-2.5-1.0,0.0028933706366054226
1.5-4.0-2.5-1.5,0.002896689500764299
1.5-4.0-2.5-2.0,0.002885824146691538
1.5-4.0-2.5-2.5,0.002895519987088759
1.5-4.0-2.5-3.0,0.0028871778842489825
1.5-4.0-2.5-3.5,0.002894920229455493
1.5-4.0-2.5-4.0,0.002883648034184953
1.5-4.0-2.5-4.5,0.002888055184971652
1.5-4.0-3.0-0.5,0.0028861181444219367
1.5-4.0-3.0-1.0,0.002884142789888757
1.5-4.0-3.0-1.5,0.0028928047250150195
1.5-4.0-3.0-2.0,0.002899963854523724
1.5-4.0-3.0-2.5,0.002888227223118825
1.5-4.0-3.0-3.0,0.0029084463900094096
1.5-4.0-3.0-3.5,0.002901773084376376
1.5-4.0-3.0-4.0,0.0029057386352724078
1.5-4.0-3.0-4.5,0.0028846652320714925
1.5-4.0-3.5-0.5,0.002881013017819916
1.5-4.0-3.5-1.0,0.002887956331042615
