"S1","S2","S3","EC"
0.859439,-0.473508,0.192754,96651.525
0.859152,-0.473432,0.194218,96771.5
0.859365,-0.473043,0.194221,97364.475
0.858749,-0.473807,0.195085,97379.325
0.858903,-0.473359,0.19549,96502.3
0.858956,-0.473353,0.195273,97082.15
0.859007,-0.473347,0.195063,96854.075
0.858357,-0.473976,0.19639,97160.5
0.85842,-0.47408,0.195868,96812.9
0.858554,-0.474154,0.195099,96907.8
0.858519,-0.473802,0.196103,97215.85
0.858319,-0.474641,0.194949,97373.25
0.858067,-0.474824,0.195607,96630.325
0.858068,-0.474999,0.195181,97152.8
0.857576,-0.4756,0.19588,97337.225
0.857677,-0.475443,0.195816,97119.6
0.857424,-0.476263,0.194929,97200.375
0.857373,-0.476899,0.193594,96443.875
0.857759,-0.476185,0.19364,97239.775
0.857754,-0.476323,0.193326,97102.775
0.857785,-0.476261,0.193337,96653.175
0.857627,-0.476521,0.193403,96495.775
0.857752,-0.476018,0.194083,97113.8
0.857427,-0.476083,0.195354,97310.45
0.857427,-0.476083,0.195354,96656.575
0.857123,-0.476097,0.196653,96167.075
0.857476,-0.475445,0.196691,97197.45
0.857677,-0.475516,0.195637,97334.9
0.858367,-0.473978,0.196344,96900.65
0.858792,-0.473582,0.195438,96811.825
0.858351,-0.474337,0.195545,97257.975
0.858025,-0.474922,0.195556,97470.35
0.858122,-0.475348,0.194088,97099.275
0.858156,-0.475739,0.192978,96797.2
0.858945,-0.474024,0.193687,97187.8
0.859627,-0.472681,0.193945,97314.45
0.859784,-0.472768,0.193036,96908.225
0.859853,-0.472249,0.193994,97203.8
0.860421,-0.47165,0.19293,97004.075
0.860385,-0.471843,0.192621,97247.575
0.86046,-0.471602,0.192875,96724
0.860413,-0.471771,0.19267,96969.975
0.860853,-0.471115,0.192308,97046
0.860751,-0.471275,0.192373,97444.6
0.861062,-0.471337,0.190822,96795.25
0.860922,-0.471242,0.191688,96853.875
0.861024,-0.471259,0.191187,96990.65
0.860917,-0.471482,0.19112,97144.525
0.861076,-0.471453,0.190474,97149.925
0.860781,-0.47188,0.190751,96683.575
0.861388,-0.471084,0.189976,96970.35
0.861881,-0.470698,0.188691,97165.425
0.862138,-0.470407,0.188245,96780.8
0.862754,-0.469658,0.187287,96866.525
0.862318,-0.470561,0.187031,96777.325
0.862339,-0.470519,0.187038,97225.75
0.862353,-0.470605,0.186758,97014.4
0.862769,-0.470366,0.185433,96290.5
0.862947,-0.4701,0.185281,96632.875
0.863101,-0.469527,0.186011,97141.7
0.863671,-0.468892,0.184966,96976.25
0.863817,-0.46835,0.185658,96559.325
0.863261,-0.469094,0.186364,96491.25
0.863337,-0.468816,0.186708,96813.875
0.862947,-0.469154,0.187662,97630.625
0.863121,-0.468497,0.188503,97021.6
0.863253,-0.467847,0.18951,96610.55
0.862827,-0.467949,0.191189,97238.425
0.862994,-0.4674,0.191776,97287.125
0.863167,-0.466955,0.192083,96585.75
0.863126,-0.466833,0.19256,96601.2
0.863126,-0.466833,0.19256,97129.95
0.86299,-0.467298,0.192043,97300.975
0.862811,-0.467212,0.193054,96822.675
0.862671,-0.467706,0.192485,96470.575
0.863208,-0.466703,0.19251,96744.8
0.863135,-0.466893,0.192375,97099.725
0.862786,-0.467045,0.193571,96561.625
0.862705,-0.467307,0.193296,96403.95
0.8624,-0.467657,0.19381,96414.35
0.862939,-0.466902,0.19323,97345.275
0.863314,-0.466155,0.193362,96849.75
0.86305,-0.466226,0.194367,96331.225
0.862788,-0.466625,0.194569,96857.325
0.862661,-0.466902,0.194471,97607.3
0.862156,-0.467595,0.195044,96854.25
0.862143,-0.467571,0.195158,96512.75
0.862107,-0.467551,0.195363,96736.875
0.861873,-0.46754,0.196422,97157.075
0.862496,-0.46637,0.196467,97473.875
0.862416,-0.466636,0.196187,96847.05
0.862208,-0.466942,0.196375,96713.775
0.862208,-0.466942,0.196375,97058.975
0.862496,-0.466469,0.196232,96688.75
0.862232,-0.466945,0.196261,96697.05
0.862061,-0.467491,0.195713,96551.575
0.861913,-0.467604,0.196092,97323.175
0.8614,-0.468371,0.196515,97113.375
0.861542,-0.468448,0.19571,96854
0.861689,-0.4679,0.196371,96337.15
0.861726,-0.467692,0.196703,97507.825
0.86167,-0.467949,0.196338,96901.55
0.861798,-0.467505,0.196833,97002.1
0.861788,-0.467421,0.197077,96175.875
0.86208,-0.466943,0.196932,97379.525
0.861947,-0.467507,0.196173,96852.45
0.861953,-0.46738,0.19645,96826.55
0.862025,-0.467192,0.19658,96186.5
0.861775,-0.467396,0.197189,96724.725
0.861606,-0.467951,0.196613,96908.925
0.86145,-0.468413,0.196195,96727.225
0.861083,-0.469192,0.195945,96152.325
0.861582,-0.468422,0.195595,97022.725
0.861619,-0.468442,0.195385,96962.8
0.861965,-0.468488,0.193742,96617.55
0.861269,-0.469743,0.193796,96603.25
0.861147,-0.469873,0.194022,96819.65
0.860846,-0.47059,0.19362,96827.5
0.860441,-0.471348,0.193578,96855.775
0.86028,-0.471807,0.193176,96665.3
0.859988,-0.472391,0.193045,96629.6
0.860199,-0.472076,0.192877,96947.175
0.859988,-0.472391,0.193045,97067.05
0.860639,-0.472083,0.190889,96612.95
0.860185,-0.472567,0.191735,96945.725
0.859987,-0.473015,0.191521,96953.625
0.860244,-0.472916,0.190607,96680.075
0.860275,-0.473029,0.190187,96708.6
0.860308,-0.473028,0.19004,96541.775
0.860333,-0.473019,0.189949,96851
0.860242,-0.473595,0.188923,96640.175
0.859426,-0.475346,0.188237,96512
0.859536,-0.475174,0.188169,96530.85
0.859942,-0.474626,0.187697,96823.875
0.859647,-0.475001,0.1881,96960.575
0.859761,-0.474905,0.187818,96795.85
0.859365,-0.475685,0.187658,96397.55
0.859259,-0.476055,0.187206,97124.175
0.858915,-0.476776,0.18695,96997.825
0.858351,-0.477024,0.188896,96915.45
0.858411,-0.476963,0.188777,96331.175
0.858737,-0.476267,0.189051,96744.2
0.858557,-0.476561,0.189128,96881.35
0.85776,-0.477874,0.189431,96638.275
0.857783,-0.477615,0.189981,96756.075
0.857477,-0.478425,0.189321,97028.675
0.857372,-0.478686,0.189138,97051.7
0.858262,-0.477837,0.187238,96971.25
0.858267,-0.478022,0.18674,96540.225
0.85863,-0.477472,0.18648,96961.275
0.858474,-0.477909,0.186081,97081.1
0.858313,-0.47857,0.185122,96596.35
0.858218,-0.478913,0.184672,96762.3
0.858118,-0.479255,0.184252,96963.325
0.858118,-0.479255,0.184252,97344.25
0.85773,-0.479349,0.185805,97089.65
0.857687,-0.47981,0.184814,96791.5
0.857141,-0.48075,0.184904,96632.925
0.857705,-0.479966,0.18432,97092.15
0.85761,-0.48006,0.18452,96534.375
0.857438,-0.480158,0.185063,96696.175
0.857385,-0.479991,0.185741,96745.2
0.857554,-0.479575,0.186035,97038.85
0.857359,-0.479824,0.186291,96753.35
0.857127,-0.479652,0.187796,96486.45
0.857363,-0.479215,0.187834,96627.875
0.857413,-0.479194,0.187662,97168.925
0.858273,-0.477601,0.18779,96784.475
0.858545,-0.477165,0.187654,96630.575
0.858167,-0.477929,0.187439,96574
0.858754,-0.477152,0.186729,97062.275
0.858914,-0.476755,0.187006,96553.75
0.859397,-0.476139,0.186358,96720.725
0.859109,-0.476465,0.186849,96137.05
0.859547,-0.475714,0.186746,97441.075
0.85973,-0.475308,0.186941,96661.75
0.859193,-0.475916,0.187861,96541.475
0.859215,-0.475882,0.187843,96552.675
0.859181,-0.475776,0.188271,97206.675
0.859158,-0.475784,0.188352,96634.175
0.859097,-0.475618,0.189053,96732.3
0.85955,-0.474499,0.1898,96629.6
0.859727,-0.474085,0.190032,97207.225
0.859591,-0.474229,0.19029,96546.825
0.859643,-0.474148,0.190257,96660.2
0.86012,-0.473195,0.190474,96684.8
0.860486,-0.47247,0.190621,97204.7
0.860582,-0.472125,0.191041,96880.7
0.861035,-0.471177,0.191341,96704.2
0.861404,-0.471033,0.19003,96494.2
0.861367,-0.470921,0.190471,97086.075
0.86113,-0.47173,0.189542,96936.95
0.861285,-0.471352,0.189778,96688
0.862129,-0.469958,0.189401,96624.925
0.862381,-0.469672,0.188962,96895.475
0.863061,-0.46809,0.189783,97076.475
0.863792,-0.466842,0.189533,96868.075
0.863239,-0.467049,0.19153,96712.075
0.863066,-0.466956,0.192533,96965.45
0.863167,-0.467236,0.191398,96589.575
0.86267,-0.46799,0.191796,97114.075
0.862898,-0.466709,0.19388,97010.425
0.862618,-0.467086,0.194219,96464.975
0.862536,-0.467024,0.194732,97015
0.862536,-0.467024,0.194732,96567.65
0.862787,-0.46684,0.194058,96776.6
0.862865,-0.466248,0.195134,96683.475
0.863366,-0.465557,0.194564,96740.25
0.863021,-0.46612,0.194746,96415.85
0.862627,-0.466787,0.194895,96865.5
0.86303,-0.466892,0.192851,96776.225
0.863575,-0.466127,0.192259,97350
0.863433,-0.466606,0.191733,96957.175
0.863268,-0.466332,0.193138,97040.35
0.86377,-0.466444,0.190606,97111.225
0.863973,-0.466359,0.189896,97080.15
0.863951,-0.466364,0.189984,96499.425
0.863761,-0.4668,0.189777,96839.825
0.863159,-0.46764,0.190443,96725.35
0.8635,-0.467084,0.190263,97323.9
0.863046,-0.467981,0.190117,96854.9
0.862861,-0.468404,0.189916,96780.95
0.862458,-0.46938,0.189335,96990.425
0.862752,-0.469042,0.188835,97185.975
0.862671,-0.469606,0.187802,96803.6
0.862659,-0.469582,0.187914,96960.55
0.863073,-0.468885,0.187757,96419.175
0.862997,-0.469302,0.187062,97531.7
0.862861,-0.469664,0.186779,97040.025
0.863038,-0.469211,0.1871,96376.925
0.862762,-0.46912,0.188594,96498.15
0.863181,-0.468413,0.188435,97020.75
0.862942,-0.468931,0.18824,96686.025
0.863065,-0.468563,0.188593,96504.3
0.863394,-0.467818,0.188938,96510.75
0.863276,-0.468277,0.18834,97392.3
0.863254,-0.468282,0.188425,96836.125
0.863368,-0.468044,0.188495,96153.275
0.863388,-0.468355,0.18763,96588.75
0.862649,-0.469612,0.187886,97192.425
0.862405,-0.47014,0.187685,96904.675
0.862933,-0.468949,0.188239,96440.6
0.863059,-0.468745,0.188167,96357.225
0.862509,-0.469776,0.188119,97096.025
0.862249,-0.470071,0.188571,97178.15
0.861569,-0.471275,0.188677,96610.05
0.861165,-0.471983,0.188751,96569.55
0.861091,-0.472171,0.188618,96857.55
0.860783,-0.472752,0.188566,97481.75
0.860228,-0.473382,0.189517,97006.45
0.861062,-0.471986,0.189212,96295.275
0.860916,-0.47271,0.188067,96910.025
0.861127,-0.472345,0.188019,97263.95
0.86048,-0.473625,0.18776,96680.2
0.860778,-0.473284,0.187251,96838.125
0.861083,-0.472823,0.187015,97012.725
0.861145,-0.472567,0.187376,97180.45
0.861145,-0.472567,0.187376,97129.65
0.860837,-0.473037,0.187605,96184.275
0.861021,-0.472828,0.187288,96849.8
0.860274,-0.473481,0.189062,97188.525
0.860062,-0.473756,0.189337,96696.875
0.859446,-0.474465,0.190355,94140.625
0.85928,-0.475186,0.189302,96200.075
0.858985,-0.475521,0.189802,97245.375
0.859002,-0.475465,0.189866,96727.75
0.859152,-0.475037,0.190255,96522.85
0.859224,-0.474856,0.190383,96771.6
0.859699,-0.474337,0.189532,97272.1
0.859659,-0.47454,0.189206,96886.775
0.859294,-0.474745,0.190345,96653.325
0.859012,-0.475198,0.190485,96305.125
0.858759,-0.475119,0.19182,97158.45
0.857826,-0.476435,0.192727,97266.375
0.857892,-0.476149,0.193139,96713.3
0.8577,-0.47711,0.191616,96521.225
0.857184,-0.478244,0.191095,96961.55
0.857028,-0.477639,0.193297,97259.225
0.857275,-0.477295,0.19305,96980.675
0.856996,-0.477644,0.193426,96073.8
0.85688,-0.478084,0.192852,97356.625
0.856779,-0.47841,0.192493,97567.15
0.857221,-0.477553,0.192656,96705.325
0.856859,-0.47826,0.192511,96576.6
0.856248,-0.479538,0.192048,96854.275
0.856204,-0.479528,0.192272,97174.8
0.856243,-0.479719,0.191619,97075.325
0.856137,-0.479935,0.191552,96347.475
0.856428,-0.479529,0.191268,96970.175
0.857069,-0.478567,0.190805,97597.425
0.857172,-0.478408,0.190742,96745
0.857076,-0.478751,0.190312,96254.75
0.857024,-0.478976,0.189982,96708.8
0.85694,-0.478578,0.191356,97105.075
0.857331,-0.477934,0.191212,97304.3
0.857471,-0.477444,0.19181,96075.95
0.857477,-0.47758,0.191443,96599.975
0.857691,-0.477326,0.191117,97276.425
0.858138,-0.476723,0.190614,96861
0.858493,-0.476068,0.190652,96727.2
0.858191,-0.476731,0.190356,96754.55
0.858198,-0.476901,0.189901,97481.025
0.858594,-0.476198,0.189874,97421.5
0.859331,-0.474788,0.190068,96188.9
0.859075,-0.475095,0.190459,96885.75
0.858759,-0.475558,0.190728,97032.425
0.858706,-0.475788,0.190393,96796.775
0.858706,-0.475788,0.190393,96654.65
0.858722,-0.475261,0.191635,96153.825
0.859019,-0.474852,0.191318,97479.6
0.859259,-0.474348,0.191485,97383.925
0.859626,-0.473668,0.191524,96480.5
0.860315,-0.472731,0.190744,96636.75
0.860723,-0.472295,0.189981,97356.325
0.861117,-0.471348,0.190549,96689.825
0.860989,-0.471247,0.191375,96747.725
0.860267,-0.472408,0.191762,96234.075
0.860192,-0.472483,0.19191,97661.8
0.85997,-0.47275,0.192249,97244.45
0.860272,-0.472032,0.192662,96737.175
0.860889,-0.470974,0.192492,96521.125
0.861184,-0.470525,0.192273,97018.475
0.861347,-0.470005,0.192812,97068.975
0.862056,-0.468722,0.192768,97237.9
0.862063,-0.468599,0.193035,96582.45
0.862038,-0.468323,0.193817,97314.575
0.86185,-0.46821,0.194921,96989.65
0.862093,-0.468833,0.192331,96348.75
0.861991,-0.469126,0.192072,96909.225
0.862484,-0.46849,0.191415,97115.95
0.862873,-0.468111,0.190582,97022
0.862777,-0.468205,0.190789,96894.65
0.862637,-0.468672,0.190275,96429.575
0.86314,-0.467483,0.190915,97002.325
0.863646,-0.466717,0.190501,96945.15
0.86358,-0.466834,0.190514,96760.325
0.863538,-0.466616,0.191236,96536.5
0.863354,-0.466925,0.191314,97001.675
0.863081,-0.467299,0.191631,96895.125
0.863166,-0.467019,0.191934,96654.5
0.862836,-0.467493,0.19226,96848.525
0.862917,-0.467216,0.192573,96903.075
0.862893,-0.467221,0.192664,96997.675
0.863247,-0.4672,0.191127,96407.15
0.862946,-0.468031,0.190452,96673.925
0.863406,-0.467742,0.189069,97010.925
0.863287,-0.467549,0.190088,97064.8
0.863311,-0.467543,0.189995,96192.425
0.862964,-0.468266,0.189789,96918.025
0.862791,-0.468817,0.189214,96711.825
0.862407,-0.468794,0.191015,96944.25
0.861814,-0.469219,0.192638,96344.625
0.861224,-0.470287,0.192673,97180.575
0.861407,-0.469819,0.193,96834.25
0.861168,-0.470248,0.19302,96841.775
0.861319,-0.469695,0.193691,96447.15
0.861331,-0.46972,0.193577,96968.5
0.861314,-0.46967,0.193774,96982.15
0.861394,-0.469991,0.192637,96931.675
0.861007,-0.470754,0.192502,96392.825
0.861523,-0.47028,0.191352,97486.575
0.861318,-0.47077,0.191068,96799.325
0.861434,-0.470363,0.191549,96670.65
0.861458,-0.470023,0.192272,96414.075
0.861375,-0.470291,0.191991,97105.5
0.861493,-0.470375,0.191251,96682.15
0.862141,-0.469594,0.190248,96773.375
0.8622,-0.469655,0.189828,96271.55
0.862564,-0.469278,0.189109,97071.175
0.862071,-0.469982,0.189608,96703.825
0.861909,-0.470449,0.189184,97024.1
0.862331,-0.469707,0.189106,96416.4
0.862411,-0.469721,0.188706,97006.375
0.862326,-0.469988,0.188426,96951
0.862117,-0.470304,0.188595,96839.25
0.862224,-0.469977,0.188923,96762.975
0.862733,-0.46976,0.18713,97292.25
0.862349,-0.469982,0.188337,96820.025
0.862648,-0.469167,0.189,96955.825
0.862128,-0.469841,0.189698,96935.7
0.861733,-0.470209,0.19058,97084.5
0.861528,-0.470549,0.190664,97049.975
0.861528,-0.470549,0.190664,97008.225
0.861385,-0.471037,0.190105,96451.325
0.86127,-0.470954,0.19083,96880.925
0.861212,-0.470942,0.191122,97282.55
0.861247,-0.470961,0.190919,97084.775
0.861444,-0.470692,0.190692,96619.625
0.861604,-0.470496,0.190449,96536.3
0.861531,-0.470684,0.190316,97356.125
0.861917,-0.470329,0.189444,96871.425
0.861549,-0.471378,0.18851,96860.625
0.861631,-0.47112,0.188782,96975.125
0.861495,-0.471045,0.189587,97271.3
0.861284,-0.470652,0.191511,96892.775
0.860808,-0.471287,0.19209,97122.625
0.860532,-0.471866,0.191904,96570.15
0.860062,-0.472535,0.192366,96955.075
0.860106,-0.47227,0.19282,96925.6
0.859974,-0.472611,0.192568,96919
0.860028,-0.472954,0.191483,96651.525
0.86055,-0.472385,0.190539,96771.5
0.860014,-0.473562,0.190041,97364.475
0.859732,-0.474116,0.189934,97379.325
0.860293,-0.473036,0.190089,96502.3
0.860191,-0.473397,0.18965,97082.15
0.859821,-0.474119,0.189523,96854.075
0.859584,-0.474404,0.189886,97160.5
0.859334,-0.474652,0.190394,96812.9
0.859565,-0.474278,0.190285,96907.8
0.85923,-0.475151,0.189616,97215.85
0.85923,-0.475151,0.189616,97373.25
0.858982,-0.475775,0.189178,96630.325
0.858612,-0.476665,0.188616,97152.8
0.858693,-0.476413,0.188884,97337.225
0.858726,-0.476432,0.188686,97119.6
0.858421,-0.477243,0.188023,97200.375
0.858162,-0.477533,0.188467,96443.875
0.857816,-0.477888,0.189143,97239.775
0.857319,-0.478965,0.188671,97102.775
0.857473,-0.478533,0.189065,96653.175
0.856897,-0.479312,0.189703,96495.775
0.857244,-0.478801,0.189427,97113.8
0.856965,-0.478541,0.191336,97310.45
0.8567,-0.478715,0.192084,96656.575
0.856903,-0.478441,0.191862,96167.075
0.857437,-0.477365,0.19216,97197.45
0.857817,-0.476656,0.192223,97334.9
0.857783,-0.476637,0.192421,96900.65
0.857974,-0.476469,0.191985,96811.825
0.85842,-0.475972,0.191224,97257.975
0.858744,-0.475525,0.190878,97470.35
0.85798,-0.476815,0.191096,97099.275
0.857776,-0.476797,0.192055,96797.2
0.8577,-0.476987,0.191923,97187.8
0.857974,-0.476722,0.191357,97314.45
0.858006,-0.476647,0.1914,96908.225
0.8577,-0.476987,0.191923,97203.8
0.856986,-0.477954,0.192704,97004.075
0.857066,-0.477702,0.192974,97247.575
0.857166,-0.477346,0.193408,96724
0.857395,-0.476586,0.194265,96969.975
0.856898,-0.477447,0.194348,97046
0.857263,-0.476896,0.194086,97444.6
0.857507,-0.477534,0.191424,96795.25
0.857651,-0.477284,0.1914,96853.875
0.858228,-0.476245,0.191403,96990.65
0.858302,-0.47637,0.190757,97144.525
0.85875,-0.475458,0.191019,97149.925
0.858714,-0.47502,0.192265,96683.575
0.858978,-0.474726,0.191813,96970.35
0.858921,-0.475134,0.191057,97165.425
0.85966,-0.473651,0.191413,96780.8
0.859525,-0.473832,0.191572,96866.525
0.858981,-0.474667,0.191945,96777.325
0.859224,-0.474377,0.191575,97225.75
0.859566,-0.473621,0.191911,97014.4
0.86009,-0.473156,0.190706,96290.5
0.860356,-0.472775,0.190447,96632.875
0.860698,-0.471745,0.191458,97141.7
0.860809,-0.470926,0.19297,96976.25
0.860768,-0.470804,0.193448,96559.325
0.860794,-0.470837,0.193253,96491.25
0.8611,-0.470695,0.192229,96813.875
0.861042,-0.470952,0.191861,97630.625
0.861315,-0.470581,0.191545,97021.6
0.861499,-0.470217,0.191609,96610.55
0.861713,-0.469854,0.191538,97238.425
0.86186,-0.469712,0.191227,97287.125
0.862519,-0.468814,0.190456,96585.75
0.861604,-0.470742,0.189842,96601.2
0.861915,-0.470209,0.189751,97129.95
0.861484,-0.471102,0.189498,97300.975
0.861833,-0.471441,0.18705,96822.675
0.862356,-0.470852,0.186121,96470.575
0.86193,-0.471152,0.187331,96744.8
0.861316,-0.472341,0.187162,97099.725
0.861389,-0.472155,0.187294,96561.625
0.860769,-0.47326,0.187353,96403.95
0.860689,-0.473511,0.187089,96414.35
0.8605,-0.473681,0.187524,97345.275
0.860856,-0.473136,0.187266,96849.75
0.861613,-0.471787,0.187191,96331.225
0.861746,-0.471859,0.186396,96857.325
0.862105,-0.471306,0.186134,97607.3
0.861596,-0.471971,0.186801,96854.25
0.860864,-0.473414,0.186527,96512.75
0.860964,-0.473064,0.186954,96736.875
0.861444,-0.472517,0.186125,97157.075
0.861202,-0.472869,0.18635,97473.875
0.861224,-0.472861,0.186266,96847.05
0.860928,-0.472801,0.187784,96713.775
0.861416,-0.472124,0.187246,97058.975
0.861153,-0.473141,0.185884,96688.75
0.860985,-0.472853,0.187388,96697.05
0.860613,-0.473066,0.188559,96551.575
0.860033,-0.474281,0.188151,97323.175
0.860417,-0.473533,0.188279,97113.375
0.860278,-0.474084,0.187528,96854
0.86042,-0.474275,0.186387,96337.15
0.86041,-0.474401,0.186111,97507.825
0.860439,-0.473891,0.187278,96901.55
0.860444,-0.473885,0.187267,97002.1
0.86069,-0.473606,0.186841,96175.875
0.86062,-0.473784,0.186714,97379.525
0.860529,-0.474205,0.186066,96852.45
0.860262,-0.474728,0.185966,96826.55
0.859784,-0.475067,0.187307,96186.5
0.860038,-0.474906,0.186542,96724.725
0.859796,-0.47566,0.185736,96908.925
0.859415,-0.476515,0.185311,96727.225
0.859428,-0.476661,0.184871,96152.325
0.859409,-0.476705,0.184849,97022.725
0.859732,-0.475852,0.185542,96962.8
0.859999,-0.475531,0.185129,96617.55
0.859747,-0.475819,0.185556,96603.25
0.859554,-0.475953,0.186104,96819.65
0.859317,-0.476385,0.186094,96827.5
0.858679,-0.477719,0.185622,96855.775
0.858713,-0.477222,0.186739,96665.3
0.85946,-0.475765,0.187018,96629.6
0.85907,-0.476485,0.186978,96947.175
0.859121,-0.476308,0.187194,97067.05
0.858881,-0.476403,0.188054,96612.95
0.858646,-0.476683,0.188413,96945.725
0.858779,-0.476757,0.18762,96953.625
0.858412,-0.476964,0.188772,96680.075
0.858153,-0.477254,0.189217,96708.6
0.858153,-0.477254,0.189217,96541.775
0.857819,-0.477981,0.188893,96851
0.857711,-0.478149,0.188959,96640.175
0.857077,-0.478961,0.189777,96512
0.856842,-0.47924,0.190135,96530.85
0.856838,-0.479708,0.18897,96823.875
0.856659,-0.48015,0.188659,96960.575
0.85683,-0.479874,0.188581,96795.85
0.857542,-0.478522,0.18878,96397.55
0.857256,-0.479176,0.188424,97124.175
0.856957,-0.47951,0.188929,96997.825
0.856709,-0.479976,0.188873,96915.45
0.856682,-0.480436,0.187823,96331.175
0.856769,-0.480908,0.18621,96744.2
0.856826,-0.480805,0.186214,96881.35
0.85647,-0.480953,0.187464,96638.275
0.856926,-0.480019,0.187774,96756.075
0.857263,-0.480193,0.18578,97028.675
0.85746,-0.479826,0.185823,97051.7
0.857412,-0.479916,0.185813,96971.25
0.857226,-0.480079,0.186248,96540.225
0.856988,-0.480647,0.185877,96961.275
0.857001,-0.480518,0.186149,97081.1
0.856957,-0.480737,0.185785,96596.35
0.856957,-0.480737,0.185785,96762.3
0.856957,-0.480737,0.185785,96963.325
0.857344,-0.480032,0.185825,97344.25
0.857154,-0.479521,0.188008,97089.65
0.857027,-0.479536,0.188546,96791.5
0.857258,-0.479355,0.187955,96632.925
0.85725,-0.479327,0.188065,97092.15
0.857265,-0.479196,0.188328,96534.375
0.857339,-0.478223,0.190453,96696.175
0.857466,-0.477808,0.190924,96745.2
0.857665,-0.477211,0.191521,97038.85
0.857339,-0.477935,0.191174,96753.35
0.857273,-0.477657,0.192161,96486.45
0.856854,-0.478438,0.192091,96627.875
0.856894,-0.478086,0.192786,97168.925
0.856845,-0.478258,0.192576,96784.475
0.856808,-0.478149,0.193011,96630.575
0.856817,-0.47833,0.192525,96574
0.856777,-0.478609,0.192008,97062.275
0.857185,-0.477894,0.191964,96553.75
0.85726,-0.477824,0.191805,96720.725
0.857175,-0.478285,0.191036,96137.05
0.857165,-0.47788,0.192093,97441.075
0.856988,-0.477977,0.192641,96661.75
0.856743,-0.478734,0.191846,96541.475
0.856691,-0.478495,0.192673,96552.675
0.85708,-0.477942,0.192314,97206.675
0.857004,-0.477811,0.192981,96634.175
0.857297,-0.477372,0.192766,96732.3
0.857488,-0.477478,0.191649,96629.6
0.85744,-0.477645,0.191445,97207.225
0.857418,-0.477542,0.191801,96546.825
0.857695,-0.477195,0.191427,96660.2
0.858187,-0.476018,0.192149,96684.8
0.85805,-0.475921,0.192999,97204.7
0.858458,-0.47533,0.192643,96880.7
0.858462,-0.47542,0.192404,96704.2
0.858649,-0.474993,0.192624,96494.2
0.858612,-0.474884,0.193058,97086.075
0.858751,-0.474583,0.193179,96936.95
0.858523,-0.474893,0.19343,96688
0.859132,-0.473813,0.193376,96624.925
0.859329,-0.473733,0.192694,96895.475
0.859405,-0.473328,0.193346,97076.475
0.859582,-0.473037,0.193273,96868.075
0.859638,-0.472791,0.193629,96712.075
0.860213,-0.471802,0.193486,96965.45
0.860364,-0.470879,0.195055,96589.575
0.860175,-0.470984,0.195636,97114.075
0.860175,-0.470984,0.195636,97010.425
0.860319,-0.470494,0.19618,96464.975
0.860195,-0.470868,0.195825,97015
0.859748,-0.471795,0.19556,96567.65
0.860207,-0.471388,0.194517,96776.6
0.860718,-0.470692,0.193941,96683.475
0.860801,-0.470425,0.194222,96740.25
0.860802,-0.47047,0.194109,96415.85
0.860283,-0.470705,0.195832,96865.5
0.860673,-0.471074,0.193212,96776.225
0.860415,-0.471895,0.192355,97350
0.860226,-0.472754,0.191091,96957.175
0.860174,-0.472193,0.192701,97040.35
0.859872,-0.472951,0.192189,97111.225
0.860418,-0.471726,0.192757,97080.15
0.860688,-0.471526,0.19204,96499.425
0.860996,-0.471175,0.191521,96839.825
0.86187,-0.469465,0.19179,96725.35
0.861565,-0.469749,0.192464,97323.9
0.861933,-0.468971,0.192713,96854.9
0.861761,-0.469492,0.19221,96780.95
0.861775,-0.469433,0.192295,96990.425
0.8623,-0.468192,0.192962,97185.975
0.862343,-0.468679,0.191583,96803.6
0.862291,-0.468869,0.191353,96960.55
0.862831,-0.467524,0.192209,96419.175
0.863077,-0.467695,0.190682,97531.7
0.863077,-0.467695,0.190682,97040.025
0.864159,-0.46589,0.190201,96376.925
0.863757,-0.465939,0.191897,96498.15
0.86395,-0.465032,0.193226,97020.75
0.86415,-0.464918,0.192602,96686.025
0.864181,-0.464489,0.1935,96504.3
0.863766,-0.465276,0.193457,96510.75
0.863951,-0.465552,0.191964,97392.3
0.863925,-0.466252,0.190375,96836.125
0.863901,-0.466358,0.190225,96153.275
0.863865,-0.46672,0.189497,96588.75
0.864009,-0.466898,0.188401,97192.425
0.864343,-0.465837,0.189493,96904.675
0.864343,-0.465837,0.189493,96440.6
0.864533,-0.465518,0.189411,96357.225
0.864667,-0.465624,0.188535,97096.025
0.864548,-0.465982,0.188194,97178.15
0.864548,-0.465982,0.188194,96610.05
0.864571,-0.465977,0.188103,96569.55
0.86456,-0.466055,0.187957,96857.55
0.863603,-0.467605,0.188509,97481.75
0.863805,-0.467418,0.188047,97006.45
0.863678,-0.467799,0.187681,96295.275
0.86381,-0.467619,0.187522,96910.025
0.863332,-0.468573,0.187343,97263.95
0.862919,-0.468964,0.188265,96680.2
0.863101,-0.468649,0.188214,96838.125
0.86245,-0.469827,0.188261,97012.725
0.862679,-0.469143,0.188914,97180.45
0.862598,-0.469404,0.188641,97129.65
0.862758,-0.468895,0.189173,96184.275
0.863182,-0.469004,0.186955,96849.8
0.863094,-0.468731,0.188045,97188.525
0.8631,-0.469012,0.187312,96696.875
0.863112,-0.468618,0.188243,94140.625
0.863146,-0.469055,0.186994,96200.075
0.863261,-0.469094,0.186364,97245.375
0.863034,-0.469491,0.186415,96727.75
0.862882,-0.470007,0.185817,96522.85
0.863077,-0.469032,0.187369,96771.6
